,Id,MSSubClass,LotFrontage,LotArea,Street,Neighborhood,OverallQual,OverallCond,YearBuilt,RoofMatl,MasVnrArea,BsmtQual,BsmtCond,BsmtFinType1,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenAbvGr,GarageArea,PavedDrive,MiscVal,MoSold,YrSold,SaleCondition,SalePrice
1061,1062,30,120.0,18000,Grvl,IDOTRR,3,4,1935,CompShg,0.0,TA,TA,Unf,GasA,TA,Y,894,0,894,1,1,1248,Y,560,8,2008,Normal,81000
1062,1063,190,85.0,13600,Pave,OldTown,5,5,1900,CompShg,0.0,TA,TA,Unf,GasA,TA,N,1422,915,2337,2,2,560,Y,0,9,2007,Normal,90000
1063,1064,30,50.0,6000,Pave,OldTown,6,6,1925,CompShg,0.0,TA,TA,BLQ,GasA,Gd,Y,1103,0,1103,1,1,440,Y,0,7,2006,Normal,110500
1064,1065,20,,11000,Pave,NAmes,5,6,1966,CompShg,200.0,TA,TA,BLQ,GasA,Ex,Y,1154,0,1154,1,1,480,Y,0,11,2009,Normal,154000
1065,1066,60,80.0,14000,Pave,ClearCr,7,5,1996,CompShg,0.0,Ex,TA,GLQ,GasA,Ex,Y,1306,954,2260,2,1,533,Y,0,4,2010,Normal,328000
1066,1067,60,59.0,7837,Pave,Gilbert,6,7,1993,CompShg,0.0,Gd,TA,Unf,GasA,Gd,Y,799,772,1571,2,1,380,Y,0,5,2009,Normal,178000
1067,1068,60,80.0,9760,Pave,NAmes,6,6,1964,CompShg,360.0,TA,TA,GLQ,GasA,TA,Y,798,813,1611,1,1,442,Y,0,6,2008,Normal,167900
1068,1069,160,42.0,3964,Pave,MeadowV,6,4,1973,CompShg,0.0,Gd,TA,ALQ,GasA,Gd,Y,1291,1230,2521,2,1,576,Y,0,6,2006,Normal,151400
1069,1070,45,60.0,9600,Pave,NAmes,5,7,1949,CompShg,0.0,TA,TA,ALQ,GasA,TA,Y,893,0,893,1,1,576,Y,0,5,2007,Normal,135000
1070,1071,20,72.0,10152,Pave,NAmes,5,5,1956,CompShg,120.0,TA,TA,BLQ,GasA,TA,Y,1048,0,1048,1,1,286,Y,0,6,2007,Normal,135000
1071,1072,60,78.0,11700,Pave,NWAmes,6,6,1968,CompShg,0.0,TA,TA,Rec,GasA,Ex,Y,829,727,1556,1,1,441,Y,0,5,2009,Normal,154000
1072,1073,50,50.0,7585,Pave,Edwards,5,3,1948,CompShg,0.0,Fa,Fa,Unf,GasA,Fa,Y,1002,454,1456,1,1,280,P,0,8,2006,Normal,91500
1073,1074,60,75.0,7950,Pave,Edwards,6,6,1977,CompShg,140.0,TA,TA,BLQ,GasA,TA,Y,698,728,1426,1,1,440,Y,0,7,2009,Normal,159500
1074,1075,20,74.0,8556,Pave,CollgCr,7,5,2006,CompShg,0.0,Gd,TA,Unf,GasA,Ex,Y,1240,0,1240,2,1,826,Y,0,5,2007,Normal,194000
1075,1076,70,75.0,13125,Pave,Crawfor,7,6,1940,CompShg,0.0,TA,TA,BLQ,GasA,TA,Y,960,780,1740,1,1,240,Y,0,7,2007,Normal,219500
1076,1077,50,60.0,10800,Pave,OldTown,5,8,1936,CompShg,0.0,Fa,TA,ALQ,GasA,Gd,Y,1096,370,1466,2,1,566,Y,500,4,2006,Normal,170000
1077,1078,20,,15870,Pave,NAmes,5,5,1969,CompShg,0.0,TA,TA,BLQ,GasA,Ex,Y,1096,0,1096,1,1,299,Y,0,3,2006,Abnorml,138800
1078,1079,120,37.0,4435,Pave,CollgCr,6,5,2004,CompShg,169.0,Gd,TA,GLQ,GasA,Ex,Y,848,0,848,1,1,420,Y,0,5,2006,Normal,155900
1079,1080,20,65.0,8775,Pave,CollgCr,5,5,1994,CompShg,0.0,Gd,TA,GLQ,GasA,Gd,Y,990,0,990,1,1,299,Y,0,4,2007,Normal,126000
1080,1081,20,80.0,11040,Pave,NWAmes,6,7,1971,CompShg,144.0,TA,TA,ALQ,GasA,Ex,Y,1258,0,1258,2,1,528,Y,0,10,2008,Abnorml,145000
1081,1082,20,75.0,7500,Pave,Sawyer,5,5,1963,CompShg,0.0,TA,TA,ALQ,GasA,Fa,Y,1040,0,1040,1,1,308,Y,0,6,2010,Normal,133000
1082,1083,20,70.0,8749,Pave,CollgCr,7,5,2002,CompShg,100.0,Gd,TA,Unf,GasA,Ex,Y,1459,0,1459,2,1,527,Y,0,9,2007,Normal,192000
1083,1084,20,80.0,8800,Pave,NAmes,6,6,1964,CompShg,425.0,TA,TA,BLQ,GasA,TA,Y,1251,0,1251,1,1,461,Y,700,3,2006,Normal,160000
1084,1085,60,,13031,Pave,Gilbert,6,5,1995,CompShg,0.0,Gd,TA,ALQ,GasA,Gd,Y,691,807,1498,2,1,409,Y,0,7,2006,Normal,187500
1085,1086,85,73.0,9069,Pave,SawyerW,6,6,1992,CompShg,0.0,Gd,TA,GLQ,GasA,Ex,Y,996,0,996,1,1,564,Y,0,4,2010,Normal,147000
1086,1087,160,,1974,Pave,MeadowV,4,5,1973,CompShg,0.0,TA,TA,BLQ,GasA,TA,Y,546,546,1092,1,1,286,Y,0,5,2010,Normal,83500
1087,1088,60,85.0,10574,Pave,Somerst,8,5,2005,CompShg,0.0,Gd,TA,Unf,GasA,Ex,Y,1082,871,1953,2,1,1043,Y,0,5,2009,Normal,252000
1088,1089,160,24.0,2522,Pave,Edwards,7,5,2004,CompShg,50.0,Gd,TA,Unf,GasA,Ex,Y,970,739,1709,2,1,380,Y,0,4,2006,Normal,137500
1089,1090,120,37.0,3316,Pave,Somerst,8,5,2005,CompShg,0.0,Gd,TA,GLQ,GasA,Ex,Y,1247,0,1247,1,1,550,Y,0,4,2006,Normal,197000
1090,1091,90,60.0,8544,Pave,NAmes,3,4,1950,CompShg,0.0,,,,Wall,Fa,N,1040,0,1040,2,2,400,Y,0,6,2009,Normal,92900
1091,1092,160,24.0,2160,Pave,Somerst,7,5,1999,CompShg,212.0,Gd,TA,BLQ,GasA,Ex,Y,624,628,1252,2,1,462,Y,0,3,2008,Normal,160000
1092,1093,50,60.0,8400,Pave,SWISU,6,5,1925,CompShg,0.0,TA,TA,Rec,GasA,Fa,Y,1390,304,1694,2,1,576,Y,0,6,2008,Normal,136500
1093,1094,20,71.0,9230,Pave,NAmes,5,8,1965,CompShg,166.0,TA,TA,GLQ,GasA,Gd,Y,1200,0,1200,1,1,884,Y,0,10,2006,Normal,146000
1094,1095,20,74.0,5868,Pave,NAmes,5,7,1956,CompShg,0.0,TA,TA,BLQ,GasA,Ex,Y,936,0,936,1,1,308,Y,0,5,2010,Normal,129000
1095,1096,20,78.0,9317,Pave,CollgCr,6,5,2006,CompShg,0.0,Gd,TA,GLQ,GasA,Gd,Y,1314,0,1314,2,1,440,Y,0,3,2007,Normal,176432
1096,1097,70,60.0,6882,Pave,IDOTRR,6,7,1914,CompShg,0.0,TA,TA,Unf,GasA,TA,Y,773,582,1355,1,1,0,Y,0,3,2007,Normal,127000
1097,1098,120,,3696,Pave,StoneBr,8,5,1986,CompShg,0.0,Gd,TA,Unf,GasA,Ex,Y,1088,0,1088,1,1,461,Y,0,10,2007,Normal,170000
1098,1099,50,50.0,6000,Pave,BrkSide,4,6,1936,CompShg,0.0,TA,TA,BLQ,GasA,TA,Y,757,567,1324,1,1,240,Y,0,7,2009,Normal,128000
1099,1100,20,82.0,11880,Pave,NWAmes,7,5,1978,CompShg,206.0,Gd,TA,ALQ,GasA,TA,Y,1601,0,1601,2,1,478,Y,0,4,2009,Abnorml,157000
1100,1101,30,60.0,8400,Pave,SWISU,2,5,1920,CompShg,0.0,TA,Fa,Rec,GasA,TA,N,438,0,438,1,1,246,N,0,1,2009,Normal,60000
1101,1102,20,61.0,9758,Pave,NAmes,5,5,1971,CompShg,0.0,TA,TA,BLQ,GasA,TA,Y,950,0,950,1,1,280,Y,0,7,2007,Normal,119500
1102,1103,20,70.0,7000,Pave,NAmes,5,7,1960,CompShg,45.0,TA,TA,Rec,GasA,Ex,Y,1134,0,1134,1,1,254,Y,0,4,2007,Family,135000
1103,1104,20,79.0,8910,Pave,NAmes,6,6,1959,CompShg,0.0,TA,TA,ALQ,GasA,Ex,Y,1194,0,1194,1,1,539,Y,0,7,2006,Normal,159500
1104,1105,160,24.0,2016,Pave,BrDale,5,5,1970,CompShg,304.0,TA,TA,Unf,GasA,TA,Y,630,672,1302,2,1,440,Y,0,4,2007,Normal,106000
1105,1106,60,98.0,12256,Pave,NoRidge,8,5,1994,CompShg,362.0,Ex,TA,GLQ,GasA,Ex,Y,1500,1122,2622,2,1,712,Y,0,4,2010,Normal,325000
1106,1107,20,114.0,10357,Pave,SawyerW,7,5,1990,CompShg,0.0,Gd,TA,GLQ,GasA,Gd,Y,1442,0,1442,2,1,719,Y,0,5,2007,Normal,179900
1107,1108,60,168.0,23257,Pave,Gilbert,7,5,2006,CompShg,0.0,Ex,Gd,Unf,GasA,Ex,Y,887,1134,2021,2,1,422,Y,0,9,2006,Partial,274725
1108,1109,60,,8063,Pave,Gilbert,6,5,2000,CompShg,0.0,Gd,TA,Unf,GasA,Ex,Y,948,742,1690,2,1,463,Y,0,11,2007,Abnorml,181000
1109,1110,20,107.0,11362,Pave,NridgHt,8,5,2004,CompShg,42.0,Ex,TA,GLQ,GasA,Ex,Y,1836,0,1836,2,1,862,Y,0,3,2009,Normal,280000
1110,1111,60,,8000,Pave,Gilbert,6,5,1995,CompShg,0.0,Gd,TA,GLQ,GasA,Gd,Y,773,885,1658,2,1,431,Y,0,6,2008,Normal,188000
1111,1112,60,80.0,10480,Pave,NWAmes,7,6,1976,CompShg,660.0,TA,TA,ALQ,GasA,TA,Y,1098,866,1964,2,1,483,Y,0,9,2008,Normal,205000
1112,1113,20,73.0,7100,Pave,NAmes,5,7,1957,CompShg,0.0,TA,TA,GLQ,GasA,TA,Y,816,0,816,1,1,308,Y,0,7,2006,Normal,129900
1113,1114,20,66.0,8923,Pave,NAmes,5,7,1953,CompShg,0.0,TA,TA,BLQ,GasA,Gd,Y,1008,0,1008,1,1,240,Y,0,5,2007,Normal,134500
1114,1115,20,90.0,5400,Pave,OldTown,5,7,1954,CompShg,0.0,TA,TA,Rec,GasA,Ex,Y,833,0,833,1,1,326,Y,0,8,2006,Normal,117000
1115,1116,20,93.0,12085,Pave,NridgHt,8,5,2007,CompShg,328.0,Ex,TA,GLQ,GasA,Ex,Y,1734,0,1734,2,1,928,Y,0,11,2007,Partial,318000
1116,1117,80,,7750,Pave,Gilbert,8,5,2002,CompShg,0.0,Gd,TA,GLQ,GasA,Ex,Y,779,640,1419,2,1,527,Y,0,3,2009,Normal,184100
1117,1118,20,57.0,9764,Pave,Sawyer,5,7,1967,CompShg,0.0,TA,TA,BLQ,GasA,Ex,Y,894,0,894,1,1,450,Y,0,5,2008,Normal,130000
1118,1119,80,85.0,13825,Pave,Sawyer,5,6,1958,CompShg,0.0,TA,TA,Unf,GasA,TA,Y,1021,580,1601,1,1,300,Y,0,12,2008,Normal,140000
1119,1120,20,70.0,7560,Pave,NAmes,5,5,1959,CompShg,0.0,TA,TA,LwQ,GasA,TA,Y,1040,0,1040,1,1,286,Y,0,7,2006,Normal,133700
1120,1121,30,59.0,8263,Pave,IDOTRR,6,5,1920,CompShg,0.0,TA,TA,Unf,GasA,TA,Y,1012,0,1012,1,1,308,Y,0,5,2007,Normal,118400
1121,1122,20,84.0,10084,Pave,CollgCr,7,5,2005,CompShg,196.0,Gd,TA,GLQ,GasA,Ex,Y,1552,0,1552,2,1,782,Y,0,7,2006,Partial,212900
1122,1123,20,,8926,Pave,Edwards,4,3,1956,CompShg,0.0,TA,TA,Unf,GasA,Ex,Y,960,0,960,1,1,288,Y,0,10,2009,Abnorml,112000
1123,1124,20,50.0,9405,Pave,Edwards,5,9,1947,CompShg,0.0,TA,TA,Unf,GasA,Ex,Y,698,0,698,1,1,0,Y,0,6,2009,Normal,118000
1124,1125,80,,9125,Pave,Gilbert,7,5,1992,CompShg,170.0,Gd,TA,Unf,GasA,Gd,Y,812,670,1482,2,1,392,Y,0,7,2007,Normal,163900
1125,1126,20,60.0,10434,Pave,NAmes,4,5,1955,CompShg,0.0,TA,TA,Unf,GasA,TA,Y,1005,0,1005,1,1,672,Y,0,11,2009,Normal,115000
1126,1127,120,53.0,3684,Pave,Blmngtn,7,5,2007,CompShg,130.0,Gd,TA,Unf,GasA,Ex,Y,1555,0,1555,2,1,660,Y,0,6,2009,Normal,174000
1127,1128,20,182.0,14572,Pave,Gilbert,7,5,2004,CompShg,0.0,Gd,TA,GLQ,GasA,Ex,Y,1530,0,1530,2,1,630,Y,0,11,2007,Family,259000
1128,1129,60,59.0,11796,Pave,Gilbert,7,5,2004,CompShg,0.0,Gd,TA,Unf,GasA,Ex,Y,847,1112,1959,2,1,434,Y,0,7,2007,Normal,215000
1129,1130,90,60.0,7200,Pave,OldTown,5,5,1980,CompShg,180.0,Gd,TA,GLQ,GasA,TA,Y,936,0,936,1,1,672,Y,0,8,2007,Normal,140000
1130,1131,50,65.0,7804,Pave,SWISU,4,3,1928,CompShg,0.0,TA,TA,BLQ,GasA,TA,Y,1328,653,1981,2,1,576,Y,0,12,2009,Normal,135000
1131,1132,20,63.0,10712,Pave,Mitchel,5,5,1991,CompShg,0.0,Gd,TA,BLQ,GasA,TA,Y,974,0,974,1,1,0,Y,0,9,2007,Abnorml,93500
1132,1133,70,90.0,9900,Pave,OldTown,6,4,1880,CompShg,0.0,TA,TA,Unf,GasW,TA,Y,1178,1032,2210,2,1,205,N,0,5,2007,Normal,117500
1133,1134,60,80.0,9828,Pave,SawyerW,8,5,1995,CompShg,0.0,Gd,TA,GLQ,GasA,Ex,Y,1142,878,2020,2,1,466,Y,0,6,2009,Normal,239500
1134,1135,60,57.0,8773,Pave,Gilbert,6,5,1997,CompShg,0.0,Gd,TA,Unf,GasA,Gd,Y,916,684,1600,2,1,460,Y,0,8,2007,Normal,169000
1135,1136,30,60.0,6180,Pave,BrkSide,6,5,1926,CompShg,0.0,TA,TA,Unf,GasA,TA,N,986,0,986,1,1,180,Y,0,5,2007,Normal,102000
1136,1137,50,80.0,9600,Pave,NAmes,6,5,1950,CompShg,0.0,TA,TA,BLQ,GasA,TA,Y,1032,220,1252,1,1,288,Y,0,4,2008,Abnorml,119000
1137,1138,50,54.0,6342,Pave,Sawyer,5,8,1875,CompShg,0.0,TA,TA,Unf,GasA,Gd,N,780,240,1020,1,1,0,N,0,5,2010,Normal,94000
1138,1139,20,,9819,Pave,Mitchel,6,5,1977,CompShg,0.0,TA,TA,ALQ,GasA,TA,Y,1567,0,1567,2,1,714,Y,0,5,2009,Normal,196000
1139,1140,30,98.0,8731,Pave,BrkSide,5,5,1920,CompShg,0.0,TA,TA,BLQ,GasA,TA,Y,1167,0,1167,1,1,495,Y,0,5,2007,Normal,144000
1140,1141,20,60.0,7350,Pave,NAmes,5,7,1951,CompShg,0.0,TA,TA,ALQ,GasA,TA,Y,952,0,952,1,1,840,Y,0,6,2008,Abnorml,139000
1141,1142,60,,10304,Pave,NWAmes,5,7,1976,CompShg,44.0,TA,TA,ALQ,GasA,Ex,Y,1088,780,1868,2,1,484,Y,0,10,2009,Normal,197500
1142,1143,60,77.0,9965,Pave,CollgCr,8,5,2006,CompShg,340.0,Ex,TA,GLQ,GasA,Ex,Y,1466,1362,2828,3,1,1052,Y,0,4,2007,Partial,424870
1143,1144,20,,9000,Pave,Sawyer,5,3,1959,CompShg,0.0,TA,TA,GLQ,GasA,TA,Y,1006,0,1006,1,1,0,Y,0,7,2008,Normal,80000
1144,1145,190,60.0,12180,Pave,Edwards,4,4,1941,CompShg,0.0,Gd,TA,BLQ,Grav,Fa,N,672,252,924,1,1,280,Y,0,7,2010,Normal,80000
1145,1146,50,52.0,6240,Pave,BrkSide,5,6,1928,CompShg,0.0,TA,TA,Unf,GasA,Ex,Y,1042,534,1576,1,1,225,Y,0,8,2006,Family,149000
1146,1147,20,,11200,Pave,SawyerW,6,5,1985,CompShg,85.0,Gd,TA,GLQ,GasA,TA,Y,1298,0,1298,2,1,403,Y,0,5,2006,Normal,180000
1147,1148,70,75.0,12000,Pave,Crawfor,7,7,1941,CompShg,0.0,TA,TA,Rec,GasA,Ex,Y,860,704,1564,1,1,234,Y,0,7,2009,Normal,174500
1148,1149,50,,5700,Pave,OldTown,7,7,1926,CompShg,0.0,TA,TA,Unf,GasA,TA,Y,572,539,1111,1,1,288,Y,0,8,2008,Normal,116900
1149,1150,70,50.0,9000,Pave,OldTown,7,9,1920,CompShg,0.0,TA,TA,ALQ,GasA,Ex,Y,832,650,1482,1,1,324,Y,0,7,2009,Normal,143000
1150,1151,20,57.0,8280,Pave,NAmes,6,5,1950,CompShg,0.0,TA,TA,Unf,GasA,Ex,Y,932,0,932,1,1,306,Y,0,11,2007,Normal,124000
1151,1152,20,134.0,17755,Pave,Edwards,5,4,1959,CompShg,132.0,TA,TA,BLQ,GasA,TA,Y,1466,0,1466,1,1,528,Y,0,11,2006,Normal,149900
1152,1153,20,90.0,14115,Pave,Crawfor,6,7,1956,CompShg,0.0,TA,TA,ALQ,GasA,Ex,Y,1811,0,1811,1,1,470,Y,0,7,2006,Abnorml,230000
1153,1154,30,,5890,Pave,IDOTRR,6,8,1930,CompShg,0.0,TA,TA,ALQ,GasA,Ex,Y,816,0,816,1,1,432,Y,0,6,2008,Normal,120500
1154,1155,60,,13700,Pave,NAmes,7,6,1965,CompShg,288.0,TA,TA,ALQ,GasA,TA,Y,902,918,1820,1,1,492,Y,0,5,2008,Normal,201800
1155,1156,20,90.0,10768,Pave,Veenker,5,8,1976,CompShg,0.0,Gd,TA,ALQ,GasA,TA,Y,1437,0,1437,2,1,528,Y,0,7,2007,Normal,218000
1156,1157,80,85.0,9350,Pave,NAmes,5,8,1965,CompShg,0.0,TA,TA,ALQ,GasA,Gd,Y,1265,0,1265,2,1,502,Y,0,10,2008,Normal,179900
1157,1158,120,34.0,5001,Pave,NridgHt,7,5,2007,CompShg,166.0,Gd,TA,GLQ,GasA,Ex,Y,1314,0,1314,2,1,626,Y,0,7,2009,Normal,230000
1158,1159,20,92.0,11932,Pave,Somerst,8,5,2007,CompShg,186.0,Gd,TA,Unf,GasA,Ex,Y,1580,0,1580,2,1,830,Y,0,6,2008,Partial,235128
1159,1160,60,76.0,9120,Pave,NWAmes,6,6,1974,CompShg,270.0,TA,TA,ALQ,GasA,TA,Y,943,933,1876,2,1,540,Y,0,7,2008,Normal,185000
1160,1161,160,24.0,2280,Pave,NPkVill,6,5,1978,CompShg,0.0,Gd,TA,ALQ,GasA,Fa,Y,855,601,1456,2,1,440,Y,0,7,2010,Normal,146000
1161,1162,20,,14778,Pave,Crawfor,6,7,1954,CompShg,72.0,TA,TA,BLQ,GasA,Ex,Y,1640,0,1640,1,1,924,Y,0,11,2008,Normal,224000
1162,1163,20,109.0,8724,Pave,Sawyer,5,5,1968,CompShg,0.0,Gd,TA,BLQ,GasA,Gd,Y,894,0,894,1,1,450,Y,0,5,2007,Normal,129000
1163,1164,90,60.0,12900,Pave,Sawyer,4,4,1969,CompShg,0.0,Gd,TA,GLQ,GasA,TA,Y,1258,0,1258,0,2,400,Y,0,1,2008,Alloca,108959
1164,1165,80,,16157,Pave,Veenker,5,7,1978,CompShg,0.0,Gd,TA,ALQ,GasA,Ex,Y,1432,0,1432,1,1,588,Y,0,6,2007,Normal,194000
1165,1166,20,79.0,9541,Pave,NridgHt,7,5,2009,CompShg,268.0,Gd,TA,Unf,GasA,Ex,Y,1502,0,1502,2,1,644,Y,0,9,2009,Partial,233170
1166,1167,20,64.0,10475,Pave,CollgCr,8,5,2008,CompShg,72.0,Gd,TA,Unf,GasA,Ex,Y,1694,0,1694,2,1,776,Y,0,2,2010,Normal,245350
1167,1168,60,58.0,10852,Pave,Gilbert,6,5,2000,CompShg,0.0,Gd,TA,GLQ,GasA,Ex,Y,959,712,1671,2,1,472,Y,0,2,2006,Normal,173000
1168,1169,70,120.0,13728,Pave,Edwards,6,7,1935,CompShg,0.0,TA,TA,Rec,GasA,Ex,Y,1236,872,2108,2,1,540,Y,0,7,2008,Normal,235000
1169,1170,60,118.0,35760,Pave,NoRidge,10,5,1995,CompShg,1378.0,Ex,TA,GLQ,GasA,Ex,Y,1831,1796,3627,3,1,807,Y,0,7,2006,Normal,625000
1170,1171,80,76.0,9880,Pave,Mitchel,6,6,1977,CompShg,0.0,TA,TA,ALQ,GasA,TA,Y,1118,0,1118,1,1,358,Y,0,7,2008,Normal,171000
1171,1172,20,76.0,9120,Pave,NAmes,6,6,1958,CompShg,0.0,TA,TA,ALQ,GasA,Ex,Y,1261,0,1261,1,1,433,Y,1400,11,2008,Normal,163000
1172,1173,160,35.0,4017,Pave,Somerst,7,5,2006,CompShg,0.0,Gd,TA,Unf,GasA,Ex,Y,625,625,1250,2,1,625,Y,0,3,2008,Normal,171900
1173,1174,50,138.0,18030,Pave,ClearCr,5,6,1946,CompShg,0.0,TA,TA,Rec,GasA,TA,Y,1636,971,3086,3,1,0,Y,0,3,2007,Normal,200500
1174,1175,70,80.0,16560,Pave,Crawfor,6,8,1932,CompShg,0.0,Gd,TA,Rec,GasA,TA,Y,1170,1175,2345,2,1,360,Y,0,7,2006,Normal,239000
1175,1176,50,85.0,10678,Pave,NoRidge,8,5,1992,CompShg,337.0,Gd,TA,GLQ,GasA,Ex,Y,2129,743,2872,2,1,541,Y,0,4,2007,Normal,285000
1176,1177,20,37.0,6951,Pave,Mitchel,5,5,1984,CompShg,0.0,TA,TA,ALQ,GasA,TA,Y,923,0,923,1,1,264,Y,0,10,2008,Normal,119500
1177,1178,50,,3950,Pave,OldTown,6,8,1926,CompShg,0.0,TA,TA,Rec,GasA,TA,Y,818,406,1224,1,1,210,N,0,12,2009,Normal,115000
1178,1179,50,54.0,7681,Pave,Crawfor,5,6,1921,CompShg,0.0,TA,TA,Unf,GasA,Ex,Y,820,523,1343,1,1,186,Y,0,7,2009,Normal,154900
1179,1180,20,77.0,8335,Pave,Edwards,5,5,1954,CompShg,0.0,,,,GasA,Gd,Y,1124,0,1124,1,1,0,N,0,4,2006,Normal,93000
1180,1181,60,,11170,Pave,Timber,7,5,1990,CompShg,0.0,Gd,TA,LwQ,GasA,Ex,Y,1298,1216,2514,2,1,693,Y,0,4,2006,Normal,250000
1181,1182,120,64.0,5587,Pave,Crawfor,8,5,2008,CompShg,186.0,Ex,TA,GLQ,GasA,Ex,Y,1652,0,1652,2,1,482,Y,0,11,2008,Partial,392500
1182,1183,60,160.0,15623,Pave,NoRidge,10,5,1996,CompShg,0.0,Ex,TA,GLQ,GasA,Ex,Y,2411,2065,4476,3,1,813,Y,0,7,2007,Abnorml,745000
1183,1184,30,60.0,10800,Pave,OldTown,5,6,1920,CompShg,0.0,TA,TA,Rec,GasA,Ex,Y,1130,0,1130,1,1,720,Y,0,6,2006,Normal,120000
1184,1185,20,50.0,35133,Grvl,Timber,5,4,1963,CompShg,226.0,TA,TA,Rec,GasA,Gd,Y,1572,0,1572,1,1,995,Y,0,5,2007,Normal,186700
1185,1186,50,60.0,9738,Pave,Edwards,5,7,1924,CompShg,0.0,TA,TA,BLQ,GasA,Gd,Y,949,272,1221,1,1,392,Y,0,3,2006,Normal,104900
1186,1187,190,107.0,10615,Pave,OldTown,3,5,1900,CompShg,0.0,Fa,TA,BLQ,GasA,TA,Y,1014,685,1699,2,2,420,Y,0,8,2009,Abnorml,95000
1187,1188,20,89.0,12461,Pave,NoRidge,8,5,1994,CompShg,0.0,Gd,TA,GLQ,GasA,Ex,Y,1624,0,1624,2,1,757,Y,0,7,2006,Normal,262000
1188,1189,60,68.0,8935,Pave,CollgCr,7,5,2002,CompShg,95.0,Gd,TA,Unf,GasA,Ex,Y,831,829,1660,2,1,493,Y,0,7,2009,Normal,195000
1189,1190,60,60.0,7500,Pave,Gilbert,7,5,1999,CompShg,0.0,TA,TA,Unf,GasA,Gd,Y,1028,776,1804,2,1,442,Y,0,6,2010,Normal,189000
1190,1191,190,,32463,Pave,Mitchel,4,4,1961,CompShg,149.0,TA,TA,BLQ,GasA,Ex,Y,1622,0,1622,1,1,1356,Y,0,3,2007,Normal,168000
1191,1192,160,24.0,2645,Pave,Somerst,8,5,1999,CompShg,456.0,Gd,TA,Unf,GasA,Ex,Y,764,677,1441,2,1,492,Y,0,11,2007,Normal,174000
1192,1193,50,60.0,9600,Pave,OldTown,5,8,1925,CompShg,0.0,TA,TA,Unf,GasA,Gd,Y,842,630,1472,1,1,250,P,0,7,2007,Normal,125000
1193,1194,120,,4500,Pave,Mitchel,6,5,1999,CompShg,425.0,Ex,TA,GLQ,GasA,Ex,Y,1224,0,1224,2,1,402,Y,0,6,2009,Normal,165000
1194,1195,60,80.0,9364,Pave,Sawyer,6,7,1969,CompShg,143.0,TA,TA,ALQ,GasA,TA,Y,663,689,1352,1,1,299,Y,0,3,2010,Normal,158000
1195,1196,60,51.0,8029,Pave,Gilbert,6,5,2005,CompShg,0.0,Gd,TA,Unf,GasA,Ex,Y,728,728,1456,2,1,400,Y,0,7,2008,Normal,176000
1196,1197,60,58.0,14054,Pave,Gilbert,7,5,2006,CompShg,0.0,Gd,TA,Unf,GasA,Ex,Y,879,984,1863,2,1,660,Y,0,11,2006,Partial,219210
1197,1198,75,65.0,8850,Pave,OldTown,7,6,1916,CompShg,0.0,TA,TA,Unf,GasA,Ex,Y,815,875,1690,1,1,225,Y,0,7,2006,Normal,144000
1198,1199,20,70.0,9100,Pave,CollgCr,7,5,2001,CompShg,0.0,Gd,TA,Unf,GasA,Ex,Y,1212,0,1212,2,1,573,Y,0,6,2009,Normal,178000
1199,1200,20,75.0,11235,Pave,Sawyer,4,5,1963,CompShg,51.0,TA,TA,Rec,GasA,Gd,Y,1382,0,1382,1,1,459,Y,0,10,2006,Normal,148000
1200,1201,20,71.0,9353,Pave,NAmes,4,5,1970,CompShg,0.0,TA,TA,Unf,GasA,Gd,Y,864,0,864,1,1,280,Y,0,7,2006,Abnorml,116050
1201,1202,60,80.0,10400,Pave,CollgCr,7,5,1998,CompShg,0.0,Gd,TA,Unf,GasA,Ex,Y,866,913,1779,2,1,546,Y,0,3,2009,Normal,197900
1202,1203,50,50.0,6000,Pave,BrkSide,5,8,1925,CompShg,0.0,TA,TA,Unf,GasA,Ex,Y,884,464,1348,1,1,216,N,0,5,2009,Normal,117000
1203,1204,20,75.0,9750,Pave,CollgCr,7,5,2000,CompShg,171.0,Gd,TA,Unf,GasA,Ex,Y,1630,0,1630,2,1,451,Y,0,10,2009,Normal,213000
1204,1205,20,78.0,10140,Pave,NWAmes,5,6,1975,CompShg,0.0,Gd,TA,ALQ,GasA,Ex,Y,1074,0,1074,1,1,495,Y,0,7,2006,Normal,153500
1205,1206,20,90.0,14684,Pave,SawyerW,7,7,1990,CompShg,234.0,Gd,TA,ALQ,GasA,Gd,Y,2196,0,2196,2,1,701,Y,0,6,2009,Normal,271900
1206,1207,20,,8900,Pave,SawyerW,4,4,1966,CompShg,0.0,TA,TA,Rec,GasA,TA,Y,1056,0,1056,1,1,384,Y,0,11,2006,Normal,107000
1207,1208,20,70.0,9135,Pave,CollgCr,6,5,2003,CompShg,120.0,Gd,TA,GLQ,GasA,Ex,Y,1700,0,1700,2,1,544,Y,0,5,2006,Normal,200000
1208,1209,20,70.0,7763,Pave,NAmes,5,7,1962,CompShg,0.0,TA,TA,Rec,GasA,TA,Y,1283,0,1283,1,1,506,Y,0,10,2008,Normal,140000
1209,1210,20,85.0,10182,Pave,Somerst,8,5,2006,CompShg,420.0,Ex,TA,GLQ,GasA,Ex,Y,1660,0,1660,2,1,500,Y,0,5,2006,Partial,290000
